,Time,Open_buy,High_buy,Low_buy,Close_buy,Vol_buy,Open_sell,High_sell,Low_sell,Close_sell,Vol_sell
6679,41046,1658000,1658000,1658000,1658000,17,1658200,1658200,1658100,1658200,17
6680,41048,1657900,1657900,1657900,1657900,1,1658100,1658100,1658100,1658100,1
6681,41050,1657900,1657900,1657900,1657900,12,1658100,1658100,1658100,1658100,12
6682,41051,1657900,1658000,1657900,1658000,14,1658100,1658100,1658100,1658100,14
6683,41052,1658000,1658000,1658000,1658000,9,1658100,1658100,1658100,1658100,9
6684,41053,1658000,1658000,1658000,1658000,5,1658100,1658100,1658100,1658100,5
6685,41054,1658000,1658100,1658000,1658100,30,1658200,1658200,1658200,1658200,30
6686,41055,1658100,1658100,1658000,1658100,12,1658200,1658200,1658200,1658200,12
6687,41056,1658100,1658100,1658100,1658100,10,1658200,1658200,1658200,1658200,10
6688,41057,1658100,1658100,1658100,1658100,4,1658200,1658200,1658200,1658200,4
6689,41058,1658100,1658100,1658100,1658100,4,1658200,1658200,1658200,1658200,4
6690,41059,1658100,1658100,1658100,1658100,1,1658200,1658200,1658200,1658200,1
6691,41060,1658100,1658100,1658100,1658100,3,1658200,1658200,1658200,1658200,3
6692,41061,1658100,1658100,1658100,1658100,2,1658200,1658200,1658200,1658200,2
6693,41062,1658100,1658100,1658100,1658100,4,1658200,1658200,1658200,1658200,4
6694,41064,1658100,1658100,1658100,1658100,24,1658200,1658300,1658200,1658300,24
6695,41065,1658100,1658100,1658100,1658100,15,1658300,1658300,1658200,1658200,15
6696,41066,1658100,1658100,1658100,1658100,14,1658200,1658300,1658300,1658300,14
6697,41067,1658100,1658100,1658100,1658100,21,1658300,1658300,1658200,1658200,21
6698,41074,1658000,1658000,1658000,1658000,28,1658100,1658100,1658100,1658100,28
6699,41094,1658200,1658200,1658200,1658200,9,1658300,1658300,1658300,1658300,9
6700,41095,1658200,1658200,1658200,1658200,21,1658300,1658400,1658400,1658400,21
6701,41097,1658200,1658200,1658200,1658200,6,1658400,1658400,1658400,1658400,6
6702,41098,1658200,1658200,1658200,1658200,10,1658400,1658400,1658400,1658400,10
6703,41099,1658200,1658200,1658200,1658200,3,1658400,1658400,1658400,1658400,3
6704,41105,1658200,1658200,1658200,1658200,6,1658400,1658400,1658400,1658400,6
6705,41106,1658200,1658200,1658200,1658200,13,1658300,1658300,1658300,1658300,13
6706,41107,1658200,1658300,1658200,1658300,24,1658300,1658400,1658300,1658400,24
6707,41108,1658300,1658300,1658300,1658300,3,1658400,1658400,1658400,1658400,3
6708,41109,1658300,1658300,1658300,1658300,5,1658400,1658400,1658400,1658400,5
6709,41116,1658100,1658100,1658100,1658100,56,1658200,1658200,1658100,1658200,56
6710,41117,1658000,1658000,1658000,1658000,7,1658200,1658200,1658200,1658200,7
6711,41118,1658000,1658000,1658000,1658000,2,1658200,1658200,1658200,1658200,2
6712,41119,1658000,1658100,1658000,1658100,12,1658200,1658200,1658200,1658200,12
6713,41120,1658100,1658100,1658100,1658100,4,1658200,1658200,1658200,1658200,4
6714,41121,1658100,1658100,1658100,1658100,7,1658200,1658200,1658200,1658200,7
6715,41122,1658100,1658300,1658200,1658300,14,1658300,1658400,1658300,1658400,14
6716,41123,1658300,1658300,1658300,1658300,12,1658400,1658400,1658400,1658400,12
6717,41124,1658300,1658300,1658300,1658300,3,1658400,1658400,1658400,1658400,3
6718,41125,1658200,1658200,1658200,1658200,11,1658400,1658400,1658400,1658400,11
6719,41126,1658200,1658200,1658200,1658200,37,1658300,1658300,1658300,1658300,37
6720,41127,1658200,1658200,1658200,1658200,3,1658300,1658300,1658300,1658300,3
6721,41132,1658000,1658000,1658000,1658000,26,1658200,1658200,1658100,1658100,26
6722,41133,1658000,1658000,1658000,1658000,6,1658100,1658100,1658100,1658100,6
6723,41134,1657700,1657700,1657700,1657700,22,1657900,1657900,1657800,1657800,22
6724,41135,1657700,1657700,1657700,1657700,19,1657800,1657800,1657800,1657800,19
6725,41136,1657700,1657700,1657600,1657700,24,1657800,1657800,1657800,1657800,24
6726,41137,1657700,1657700,1657600,1657600,19,1657800,1657800,1657700,1657700,19
6727,41138,1657600,1657600,1657500,1657500,60,1657700,1657800,1657700,1657700,60
6728,41139,1657500,1657500,1657500,1657500,28,1657700,1657700,1657600,1657600,28
6729,41140,1657500,1657500,1657300,1657300,23,1657600,1657600,1657400,1657400,23
6730,41141,1657300,1657300,1657300,1657300,7,1657400,1657400,1657400,1657400,7
6731,41142,1657300,1657400,1657300,1657400,45,1657400,1657600,1657400,1657600,45
6732,41143,1657400,1657500,1657400,1657500,37,1657600,1657700,1657500,1657700,37
6733,41144,1657500,1657600,1657500,1657600,26,1657700,1657800,1657700,1657800,26
6734,41145,1657600,1657600,1657600,1657600,39,1657800,1657900,1657700,1657800,39
6735,41146,1657600,1657600,1657600,1657600,36,1657800,1657800,1657700,1657800,36
6736,41147,1657600,1657600,1657500,1657500,26,1657800,1657800,1657700,1657700,26
6737,41148,1657500,1657500,1657500,1657500,8,1657700,1657700,1657700,1657700,8
6738,41149,1657500,1657600,1657500,1657500,22,1657700,1657700,1657700,1657700,22
6739,41150,1657500,1657600,1657400,1657400,62,1657700,1657700,1657600,1657600,62
6740,41151,1657500,1657500,1657300,1657500,66,1657600,1657700,1657600,1657700,66
6741,41152,1657500,1657500,1657500,1657500,20,1657700,1657700,1657600,1657600,20
6742,41153,1657500,1657500,1657300,1657300,20,1657500,1657500,1657500,1657500,20
6743,41154,1657300,1657400,1657300,1657400,41,1657500,1657700,1657500,1657600,41
6744,41155,1657400,1657400,1657400,1657400,1,1657600,1657600,1657600,1657600,1
6745,41159,1657200,1657200,1657100,1657100,64,1657600,1657600,1657200,1657200,64
6746,41160,1657100,1657100,1656900,1657100,32,1657200,1657300,1657200,1657300,32
6747,41161,1657100,1657200,1657100,1657100,57,1657300,1657300,1657200,1657300,57
6748,41162,1657100,1657300,1657100,1657200,59,1657300,1657500,1657300,1657400,59
6749,41163,1657200,1657200,1657200,1657200,14,1657400,1657400,1657300,1657300,14
6750,41164,1657200,1657200,1657000,1657000,13,1657300,1657300,1657200,1657200,13
6751,41165,1657000,1657100,1657000,1657100,33,1657200,1657200,1657100,1657200,33
6752,41166,1657000,1657000,1657000,1657000,24,1657200,1657200,1657100,1657200,24
6753,41167,1657000,1657200,1657000,1657200,15,1657200,1657300,1657200,1657300,15
6754,41168,1657200,1657300,1657200,1657200,65,1657400,1657400,1657400,1657400,65
6755,41169,1657200,1657200,1657200,1657200,10,1657400,1657400,1657400,1657400,10
6756,41170,1657200,1657200,1657200,1657200,28,1657400,1657400,1657300,1657300,28
6757,41171,1657200,1657200,1657200,1657200,6,1657300,1657300,1657300,1657300,6
6758,41172,1657200,1657200,1657100,1657100,28,1657200,1657300,1657200,1657300,28
6759,41173,1657100,1657100,1657100,1657100,7,1657300,1657300,1657300,1657300,7
6760,41174,1657100,1657100,1657100,1657100,19,1657300,1657300,1657200,1657200,19
6761,41175,1657100,1657100,1657100,1657100,5,1657200,1657200,1657200,1657200,5
6762,41176,1657100,1657100,1657100,1657100,7,1657200,1657200,1657200,1657200,7
6763,41177,1657100,1657100,1657100,1657100,10,1657200,1657200,1657200,1657200,10
6764,41178,1657100,1657100,1657100,1657100,8,1657200,1657200,1657200,1657200,8
6765,41179,1657100,1657100,1657100,1657100,8,1657200,1657200,1657200,1657200,8
6766,41180,1657100,1657100,1657100,1657100,6,1657200,1657200,1657200,1657200,6
6767,41182,1657100,1657100,1657100,1657100,7,1657200,1657200,1657200,1657200,7
6768,41183,1657100,1657100,1657000,1657000,25,1657200,1657200,1657100,1657100,25
6769,41184,1657000,1657000,1657000,1657000,3,1657100,1657100,1657100,1657100,3
6770,41185,1657000,1657000,1657000,1657000,9,1657100,1657100,1657100,1657100,9
6771,41186,1657000,1657000,1656600,1656600,66,1657100,1657100,1656700,1656700,66
6772,41187,1656600,1656600,1656400,1656500,86,1656700,1656700,1656600,1656700,86
6773,41188,1656400,1656600,1656500,1656500,77,1656700,1656700,1656600,1656700,77
6774,41189,1656500,1656700,1656500,1656700,41,1656700,1656900,1656700,1656900,41
6775,41190,1656700,1656700,1656700,1656700,22,1656900,1656900,1656800,1656800,22
6776,41191,1656700,1656700,1656700,1656700,40,1656800,1656900,1656800,1656900,40
6777,41192,1656700,1656800,1656700,1656800,55,1656900,1657000,1656900,1657000,55
6778,41193,1656800,1656900,1656800,1656900,26,1657000,1657100,1657000,1657100,26
6779,41215,1656800,1656800,1656800,1656800,5,1656900,1656900,1656900,1656900,5
6780,41216,1656800,1657000,1656800,1657000,67,1656900,1657100,1656900,1657100,67
6781,41217,1656900,1657000,1656900,1657000,8,1657100,1657100,1657100,1657100,8
6782,41218,1657000,1657000,1657000,1657000,6,1657100,1657100,1657100,1657100,6
6783,41219,1657000,1657000,1657000,1657000,4,1657100,1657100,1657100,1657100,4
6784,41220,1657000,1657000,1657000,1657000,22,1657100,1657100,1657100,1657100,22
6785,41221,1657000,1657200,1657000,1657200,10,1657100,1657300,1657200,1657300,10
6786,41222,1657200,1657300,1657200,1657300,14,1657300,1657400,1657300,1657400,14
6787,41223,1657300,1657300,1657300,1657300,8,1657400,1657400,1657400,1657400,8
6788,41224,1657300,1657300,1657300,1657300,17,1657400,1657500,1657400,1657500,17
6789,41225,1657300,1657300,1657300,1657300,15,1657500,1657500,1657500,1657500,15
6790,41226,1657300,1657400,1657300,1657300,38,1657500,1657500,1657500,1657500,38
6791,41227,1657300,1657400,1657300,1657300,34,1657500,1657500,1657500,1657500,34
6792,41228,1657300,1657300,1657300,1657300,43,1657500,1657600,1657400,1657400,43
6793,41229,1657300,1657300,1657300,1657300,28,1657400,1657500,1657400,1657400,28
6794,41230,1657300,1657300,1657300,1657300,33,1657400,1657500,1657400,1657400,33
6795,41231,1657300,1657300,1657300,1657300,22,1657500,1657500,1657500,1657500,22
6796,41232,1657300,1657300,1657300,1657300,8,1657500,1657500,1657500,1657500,8
6797,41233,1657300,1657300,1657300,1657300,14,1657500,1657500,1657500,1657500,14
6798,41234,1657300,1657300,1657300,1657300,26,1657400,1657500,1657400,1657400,26
6799,41235,1657300,1657300,1657300,1657300,30,1657400,1657500,1657400,1657400,30
6800,41236,1657300,1657300,1657300,1657300,4,1657400,1657400,1657400,1657400,4
6801,41237,1657300,1657300,1657300,1657300,32,1657400,1657600,1657400,1657600,32
6802,41238,1657300,1657300,1657300,1657300,9,1657600,1657500,1657500,1657500,9
6803,41239,1657300,1657400,1657400,1657400,5,1657500,1657500,1657500,1657500,5
6804,41240,1657300,1657400,1657300,1657400,66,1657500,1657600,1657500,1657600,66
6805,41241,1657400,1657500,1657400,1657500,30,1657500,1657600,1657500,1657600,30
6806,41242,1657500,1657600,1657500,1657600,19,1657600,1657700,1657600,1657700,19
6807,41243,1657600,1657600,1657600,1657600,4,1657700,1657700,1657700,1657700,4
6808,41244,1657600,1657600,1657600,1657600,3,1657700,1657700,1657700,1657700,3
6809,41245,1657600,1657600,1657600,1657600,10,1657700,1657700,1657700,1657700,10
6810,41246,1657600,1657600,1657400,1657400,58,1657700,1657700,1657500,1657500,58
6811,41247,1657400,1657400,1657400,1657400,2,1657500,1657500,1657500,1657500,2
6812,41248,1657400,1657400,1657400,1657400,8,1657500,1657500,1657500,1657500,8
6813,41249,1657400,1657400,1657400,1657400,3,1657500,1657500,1657500,1657500,3
6814,41250,1657400,1657500,1657400,1657500,12,1657500,1657600,1657500,1657600,12
6815,41251,1657500,1657500,1657200,1657200,56,1657600,1657600,1657300,1657300,56
6816,41252,1657200,1657200,1657200,1657200,18,1657300,1657300,1657300,1657300,18
6817,41253,1657200,1657200,1657200,1657200,18,1657300,1657400,1657300,1657400,18
6818,41254,1657200,1657200,1657200,1657200,6,1657400,1657400,1657400,1657400,6
6819,41255,1657300,1657300,1657300,1657300,32,1657400,1657500,1657400,1657500,32
6820,41256,1657300,1657300,1657300,1657300,8,1657500,1657500,1657500,1657500,8
6821,41257,1657300,1657300,1657300,1657300,14,1657500,1657500,1657400,1657400,14
6822,41258,1657300,1657300,1657300,1657300,7,1657400,1657400,1657400,1657400,7
6823,41259,1657300,1657300,1657100,1657100,29,1657400,1657400,1657300,1657300,29
6824,41260,1657200,1657200,1657200,1657200,8,1657300,1657300,1657300,1657300,8
6825,41261,1657200,1657200,1657200,1657200,13,1657300,1657400,1657300,1657400,13
6826,41262,1657200,1657300,1657200,1657300,47,1657400,1657500,1657400,1657500,47
6827,41263,1657300,1657300,1657300,1657300,3,1657500,1657500,1657500,1657500,3
6828,41272,1657300,1657300,1657300,1657300,22,1657400,1657500,1657400,1657500,22
6829,41273,1657400,1657400,1657300,1657300,3,1657500,1657500,1657500,1657500,3
6830,41274,1657300,1657300,1657300,1657300,3,1657500,1657500,1657500,1657500,3
6831,41275,1657300,1657300,1657300,1657300,4,1657500,1657500,1657500,1657500,4
6832,41276,1657300,1657300,1657300,1657300,3,1657500,1657500,1657500,1657500,3
6833,41277,1657300,1657300,1657300,1657300,6,1657500,1657500,1657500,1657500,6
6834,41278,1657300,1657300,1657300,1657300,2,1657500,1657500,1657500,1657500,2
6835,41279,1657300,1657400,1657300,1657400,49,1657500,1657600,1657500,1657600,49
6836,41280,1657400,1657500,1657400,1657400,17,1657600,1657600,1657600,1657600,17
6837,41281,1657500,1657600,1657500,1657500,27,1657600,1657700,1657600,1657700,27
6838,41282,1657500,1657600,1657500,1657600,23,1657700,1657700,1657700,1657700,23
6839,41283,1657600,1657600,1657600,1657600,5,1657700,1657700,1657700,1657700,5
6840,41284,1657600,1657700,1657600,1657700,24,1657700,1657900,1657700,1657900,24
6841,41285,1657700,1657700,1657700,1657700,17,1657900,1657900,1657800,1657800,17
6842,41286,1657700,1657700,1657700,1657700,5,1657800,1657800,1657800,1657800,5
6843,41287,1657700,1657700,1657600,1657600,35,1657800,1657800,1657700,1657700,35
6844,41288,1657600,1657600,1657600,1657600,7,1657800,1657800,1657800,1657800,7
6845,41289,1657600,1657600,1657600,1657600,7,1657800,1657800,1657800,1657800,7
6846,41291,1657600,1657700,1657600,1657700,21,1657800,1657800,1657800,1657800,21
6847,41292,1657700,1657700,1657700,1657700,9,1657800,1657800,1657800,1657800,9
6848,41293,1657700,1657700,1657700,1657700,4,1657800,1657800,1657800,1657800,4
6849,41294,1657700,1657700,1657700,1657700,3,1657800,1657800,1657800,1657800,3
6850,41295,1657600,1657600,1657600,1657600,33,1657800,1657800,1657700,1657700,33
6851,41296,1657600,1657600,1657600,1657600,12,1657700,1657800,1657700,1657800,12
6852,41297,1657600,1657600,1657600,1657600,4,1657800,1657800,1657800,1657800,4
6853,41298,1657600,1657700,1657700,1657700,3,1657800,1657800,1657800,1657800,3
6854,41299,1657700,1657700,1657700,1657700,31,1657800,1657900,1657800,1657900,31
6855,41300,1657700,1657800,1657700,1657800,11,1657900,1657900,1657900,1657900,11
6856,41301,1657800,1657900,1657800,1657900,40,1657900,1658200,1657900,1658200,40
6857,41302,1657900,1658100,1657900,1658100,7,1658200,1658200,1658200,1658200,7
6858,41303,1658100,1658100,1658100,1658100,10,1658200,1658200,1658200,1658200,10
6859,41304,1658100,1658100,1658100,1658100,7,1658200,1658200,1658200,1658200,7
6860,41305,1658100,1658100,1658100,1658100,9,1658200,1658300,1658200,1658300,9
6861,41306,1658100,1658100,1658100,1658100,20,1658200,1658300,1658200,1658300,20
6862,41307,1658100,1658200,1658200,1658200,34,1658300,1658300,1658300,1658300,34
6863,41308,1658100,1658200,1658000,1658000,61,1658300,1658300,1658200,1658200,61
6864,41309,1658100,1658100,1658100,1658100,19,1658200,1658200,1658200,1658200,19
6865,41311,1657900,1657900,1657900,1657900,28,1658000,1658000,1658000,1658000,28
6866,41312,1658000,1658000,1658000,1658000,7,1658100,1658100,1658100,1658100,7
6867,41313,1658000,1658000,1658000,1658000,6,1658100,1658100,1658100,1658100,6
6868,41314,1658000,1658000,1658000,1658000,2,1658100,1658100,1658100,1658100,2
6869,41315,1658000,1658000,1657900,1657900,54,1658100,1658100,1658000,1658000,54
6870,41316,1657900,1657900,1657900,1657900,2,1658000,1658000,1658000,1658000,2
6871,41317,1657900,1657900,1657900,1657900,3,1658000,1658000,1658000,1658000,3
6872,41318,1657900,1657900,1657900,1657900,14,1658000,1658100,1658000,1658000,14
6873,41319,1657900,1657900,1657900,1657900,23,1658000,1658100,1658100,1658100,23
6874,41320,1657900,1657900,1657900,1657900,4,1658100,1658100,1658100,1658100,4
6875,41321,1657900,1657900,1657900,1657900,20,1658100,1658200,1658100,1658100,20
6876,41322,1657900,1657900,1657900,1657900,12,1658000,1658100,1658000,1658100,12
6877,41323,1658000,1658000,1658000,1658000,7,1658100,1658100,1658100,1658100,7
6878,41324,1658000,1658000,1657900,1657900,4,1658100,1658100,1658100,1658100,4
6879,41325,1657900,1657900,1657900,1657900,12,1658100,1658100,1658100,1658100,12
6880,41326,1657900,1657900,1657900,1657900,2,1658100,1658100,1658100,1658100,2
6881,41327,1657900,1657900,1657900,1657900,3,1658100,1658100,1658100,1658100,3
6882,41328,1657900,1657900,1657900,1657900,5,1658000,1658000,1658000,1658000,5
6883,41330,1657900,1657900,1657900,1657900,1,1658000,1658000,1658000,1658000,1
6884,41331,1657900,1657900,1657900,1657900,3,1658000,1658000,1658000,1658000,3
6885,41333,1657900,1657900,1657900,1657900,7,1658000,1658000,1658000,1658000,7
6886,41335,1657900,1657900,1657900,1657900,14,1658100,1658100,1658000,1658000,14
6887,41336,1657900,1657900,1657900,1657900,29,1658100,1658100,1658000,1658000,29
6888,41337,1657900,1657900,1657900,1657900,4,1658000,1658000,1658000,1658000,4
6889,41338,1657900,1657900,1657800,1657800,41,1658000,1658000,1657900,1657900,41
6890,41339,1657800,1657800,1657800,1657800,2,1657900,1657900,1657900,1657900,2
6891,41340,1657800,1657800,1657800,1657800,7,1657900,1657900,1657900,1657900,7
6892,41341,1657800,1657900,1657700,1657900,31,1657900,1658000,1658000,1658000,31
6893,41342,1657900,1657900,1657700,1657800,21,1658000,1658000,1658000,1658000,21
6894,41343,1657800,1657900,1657900,1657900,11,1658000,1658000,1658000,1658000,11
6895,41344,1657900,1657900,1657900,1657900,10,1658000,1658100,1658000,1658100,10
6896,41345,1657900,1657900,1657900,1657900,18,1658100,1658100,1658000,1658100,18
6897,41348,1657900,1657900,1657900,1657900,5,1658100,1658100,1658100,1658100,5
6898,41349,1657900,1657900,1657900,1657900,1,1658100,1658100,1658100,1658100,1
6899,41350,1657900,1657900,1657900,1657900,35,1658000,1658100,1658000,1658100,35
6900,41356,1658100,1658100,1658000,1658000,42,1658200,1658200,1658100,1658100,42
6901,41357,1658000,1658000,1658000,1658000,22,1658100,1658200,1658100,1658100,22
6902,41358,1658000,1658000,1657900,1657900,19,1658100,1658100,1658000,1658000,19
6903,41359,1657900,1657900,1657900,1657900,5,1658000,1658100,1658100,1658100,5
6904,41360,1657900,1657900,1657900,1657900,14,1658100,1658100,1658000,1658000,14
6905,41361,1657900,1657900,1657900,1657900,1,1658000,1658000,1658000,1658000,1
6906,41362,1657900,1657900,1657900,1657900,4,1658000,1658000,1658000,1658000,4
6907,41363,1657900,1657900,1657900,1657900,3,1658000,1658000,1658000,1658000,3
6908,41364,1657900,1657900,1657900,1657900,4,1658000,1658000,1658000,1658000,4
6909,41365,1657900,1657800,1657800,1657800,17,1658000,1658000,1658000,1658000,17
6910,41366,1657800,1657800,1657800,1657800,10,1658000,1658000,1658000,1658000,10
6911,41367,1657800,1657800,1657800,1657800,17,1658000,1658000,1657900,1657900,17
6912,41368,1657800,1657900,1657800,1657900,22,1657900,1658000,1657900,1658000,22
6913,41369,1657900,1657900,1657900,1657900,10,1658000,1658000,1658000,1658000,10
6914,41370,1657900,1657900,1657900,1657900,3,1658000,1658000,1658000,1658000,3
6915,41371,1657900,1657900,1657900,1657900,21,1658000,1658100,1658000,1658100,21
6916,41372,1657900,1657900,1657900,1657900,2,1658100,1658100,1658100,1658100,2
6917,41373,1657900,1657900,1657900,1657900,2,1658100,1658100,1658100,1658100,2
6918,41374,1657900,1658000,1657900,1657900,40,1658100,1658100,1658100,1658100,40
6919,41375,1657900,1657900,1657900,1657900,4,1658100,1658100,1658100,1658100,4
6920,41376,1657900,1658000,1657900,1658000,26,1658100,1658100,1658100,1658100,26
6921,41377,1658000,1658000,1658000,1658000,2,1658100,1658100,1658100,1658100,2
6922,41378,1658000,1658000,1658000,1658000,2,1658100,1658100,1658100,1658100,2
6923,41379,1658000,1658000,1658000,1658000,6,1658100,1658100,1658100,1658100,6
6924,41380,1658000,1658000,1658000,1658000,2,1658100,1658100,1658100,1658100,2
6925,41381,1658000,1658000,1658000,1658000,2,1658100,1658100,1658100,1658100,2
6926,41382,1658000,1658000,1658000,1658000,1,1658100,1658100,1658100,1658100,1
6927,41383,1658000,1658000,1658000,1658000,3,1658100,1658100,1658100,1658100,3
6928,41384,1658000,1658000,1658000,1658000,2,1658100,1658100,1658100,1658100,2
6929,41385,1658000,1658000,1658000,1658000,1,1658100,1658100,1658100,1658100,1
6930,41386,1658000,1658000,1658000,1658000,1,1658100,1658100,1658100,1658100,1
6931,41388,1658000,1658000,1658000,1658000,5,1658100,1658100,1658100,1658100,5
6932,41389,1658000,1658000,1658000,1658000,14,1658100,1658200,1658100,1658200,14
6933,41390,1658000,1658000,1658000,1658000,5,1658200,1658200,1658200,1658200,5
6934,41391,1658000,1658000,1658000,1658000,8,1658200,1658200,1658200,1658200,8
6935,41392,1658000,1658100,1658000,1658100,13,1658200,1658200,1658200,1658200,13
6936,41393,1658100,1658100,1658100,1658100,2,1658200,1658200,1658200,1658200,2
6937,41394,1658100,1658100,1658100,1658100,4,1658200,1658200,1658200,1658200,4
6938,41395,1658100,1658100,1658000,1658000,28,1658200,1658200,1658100,1658100,28
6939,41396,1658000,1658000,1658000,1658000,14,1658100,1658100,1658100,1658100,14
6940,41398,1658000,1658100,1658000,1658100,28,1658100,1658300,1658100,1658300,28
6941,41399,1658100,1658200,1658100,1658200,23,1658300,1658300,1658300,1658300,23
6942,41400,1658200,1658200,1658200,1658200,10,1658300,1658300,1658300,1658300,10
6943,41401,1658200,1658300,1658200,1658300,40,1658300,1658400,1658300,1658400,40
6944,41402,1658300,1658400,1658300,1658300,43,1658400,1658500,1658400,1658500,43
6945,41403,1658300,1658300,1658300,1658300,20,1658500,1658500,1658400,1658500,20
6946,41404,1658300,1658400,1658300,1658400,39,1658500,1658600,1658500,1658600,39
6947,41418,1658200,1658200,1658200,1658200,9,1658300,1658300,1658300,1658300,9
6948,41419,1658200,1658200,1658200,1658200,3,1658300,1658300,1658300,1658300,3
6949,41420,1658200,1658200,1658200,1658200,14,1658300,1658300,1658300,1658300,14
6950,41421,1658200,1658200,1658200,1658200,36,1658300,1658400,1658300,1658400,36
6951,41422,1658200,1658300,1658200,1658300,35,1658400,1658400,1658400,1658400,35
6952,41423,1658300,1658300,1658300,1658300,4,1658400,1658400,1658400,1658400,4
6953,41424,1658300,1658300,1658300,1658300,7,1658500,1658500,1658500,1658500,7
6954,41425,1658400,1658400,1658400,1658400,21,1658500,1658500,1658500,1658500,21
6955,41426,1658400,1658400,1658400,1658400,15,1658500,1658600,1658500,1658600,15
6956,41427,1658400,1658400,1658400,1658400,3,1658600,1658600,1658600,1658600,3
6957,41428,1658400,1658400,1658400,1658400,14,1658500,1658600,1658500,1658500,14
6958,41429,1658400,1658400,1658400,1658400,3,1658500,1658500,1658500,1658500,3
6959,41430,1658400,1658400,1658400,1658400,4,1658500,1658500,1658500,1658500,4
6960,41431,1658400,1658400,1658400,1658400,1,1658500,1658500,1658500,1658500,1
6961,41432,1658400,1658400,1658400,1658400,4,1658500,1658500,1658500,1658500,4
6962,41433,1658400,1658500,1658400,1658500,15,1658500,1658600,1658500,1658600,15
6963,41434,1658500,1658500,1658500,1658500,20,1658600,1658700,1658600,1658700,20
6964,41437,1658500,1658500,1658400,1658400,22,1658600,1658600,1658500,1658500,22
6965,41438,1658400,1658400,1658400,1658400,9,1658500,1658500,1658500,1658500,9
6966,41439,1658400,1658400,1658400,1658400,2,1658500,1658500,1658500,1658500,2
6967,41440,1658400,1658400,1658300,1658300,26,1658500,1658500,1658400,1658400,26
6968,41442,1658200,1658200,1658200,1658200,16,1658400,1658400,1658300,1658300,16
6969,41443,1658200,1658200,1658200,1658200,7,1658300,1658300,1658300,1658300,7
6970,41444,1658200,1658200,1658200,1658200,26,1658300,1658400,1658300,1658400,26
6971,41447,1658200,1658200,1658200,1658200,16,1658400,1658400,1658400,1658400,16
6972,41448,1658200,1658200,1658200,1658200,19,1658300,1658300,1658300,1658300,19
6973,41449,1658200,1658200,1658200,1658200,30,1658300,1658400,1658300,1658400,30
6974,41450,1658200,1658200,1658200,1658200,1,1658400,1658400,1658400,1658400,1
6975,41452,1658300,1658300,1658300,1658300,9,1658400,1658400,1658400,1658400,9
6976,41453,1658300,1658300,1658300,1658300,8,1658400,1658400,1658400,1658400,8
6977,41454,1658300,1658300,1658300,1658300,1,1658400,1658400,1658400,1658400,1
6978,41455,1658300,1658300,1658300,1658300,5,1658400,1658400,1658400,1658400,5
6979,41456,1658300,1658300,1658300,1658300,2,1658400,1658400,1658400,1658400,2
6980,41457,1658300,1658300,1658300,1658300,27,1658400,1658500,1658400,1658500,27
6981,41458,1658300,1658300,1658300,1658300,6,1658500,1658500,1658500,1658500,6
6982,41459,1658300,1658300,1658300,1658300,11,1658500,1658500,1658500,1658500,11
6983,41460,1658300,1658300,1658300,1658300,25,1658500,1658500,1658400,1658400,25
6984,41461,1658300,1658300,1658300,1658300,15,1658400,1658400,1658400,1658400,15
6985,41462,1658300,1658300,1658300,1658300,6,1658400,1658600,1658500,1658500,6
6986,41463,1658400,1658400,1658400,1658400,1,1658500,1658500,1658500,1658500,1
6987,41464,1658400,1658400,1658400,1658400,2,1658500,1658500,1658500,1658500,2
6988,41465,1658400,1658400,1658400,1658400,21,1658500,1658600,1658500,1658600,21
6989,41466,1658400,1658400,1658400,1658400,16,1658600,1658600,1658500,1658500,16
6990,41467,1658400,1658400,1658400,1658400,5,1658500,1658500,1658500,1658500,5
6991,41468,1658400,1658400,1658400,1658400,2,1658500,1658500,1658500,1658500,2
6992,41469,1658400,1658400,1658400,1658400,4,1658500,1658500,1658500,1658500,4
6993,41470,1658400,1658400,1658400,1658400,6,1658500,1658500,1658500,1658500,6
6994,41471,1658400,1658400,1658300,1658300,10,1658500,1658400,1658400,1658400,10
6995,41479,1658200,1658200,1658200,1658200,8,1658400,1658400,1658400,1658400,8
6996,41480,1658200,1658200,1658200,1658200,3,1658400,1658400,1658400,1658400,3
6997,41481,1658200,1658200,1658200,1658200,23,1658400,1658400,1658300,1658300,23
6998,41482,1658200,1658200,1658200,1658200,21,1658300,1658400,1658300,1658400,21
6999,41483,1658200,1658200,1658200,1658200,17,1658400,1658400,1658300,1658400,17
7000,41484,1658200,1658200,1658200,1658200,5,1658400,1658400,1658400,1658400,5
7001,41485,1658200,1658200,1658200,1658200,14,1658400,1658400,1658400,1658400,14
7002,41486,1658200,1658200,1658200,1658200,20,1658400,1658400,1658400,1658400,20
7003,41487,1658200,1658200,1658200,1658200,2,1658400,1658400,1658400,1658400,2
7004,41488,1658200,1658200,1658200,1658200,9,1658400,1658400,1658400,1658400,9
7005,41489,1658200,1658200,1658200,1658200,3,1658400,1658400,1658400,1658400,3
7006,41490,1658200,1658200,1658200,1658200,7,1658400,1658400,1658400,1658400,7
7007,41491,1658200,1658200,1658200,1658200,26,1658400,1658400,1658300,1658300,26
7008,41492,1658200,1658200,1658200,1658200,22,1658300,1658400,1658300,1658400,22
7009,41493,1658200,1658200,1658200,1658200,2,1658400,1658400,1658400,1658400,2
